19.3721 10.7371 20.147 11.1845 20.147 12.0792 19.3721 12.5266 18.5972 12.0792 18.5972 11.1845 1
20.9219 10.7371 21.6967 11.1845 21.6967 12.0792 20.9219 12.5266 20.147 12.0792 20.147 11.1845 0
22.4716 10.7371 23.2465 11.1845 23.2465 12.0792 22.4716 12.5266 21.6967 12.0792 21.6967 11.1845 0
24.0214 10.7371 24.7963 11.1845 24.7963 12.0792 24.0214 12.5266 23.2465 12.0792 23.2465 11.1845 1
25.5712 10.7371 26.346 11.1845 26.346 12.0792 25.5712 12.5266 24.7963 12.0792 24.7963 11.1845 1
27.1209 10.7371 27.8958 11.1845 27.8958 12.0792 27.1209 12.5266 26.346 12.0792 26.346 11.1845 1
28.6707 10.7371 29.4456 11.1845 29.4456 12.0792 28.6707 12.5266 27.8958 12.0792 27.8958 11.1845 1
30.2205 10.7371 30.9953 11.1845 30.9953 12.0792 30.2205 12.5266 29.4456 12.0792 29.4456 11.1845 0
31.7702 10.7371 32.5451 11.1845 32.5451 12.0792 31.7702 12.5266 30.9953 12.0792 30.9953 11.1845 1
33.32 10.7371 34.0949 11.1845 34.0949 12.0792 33.32 12.5266 32.5451 12.0792 32.5451 11.1845 0
34.8698 10.7371 35.6446 11.1845 35.6446 12.0792 34.8698 12.5266 34.0949 12.0792 34.0949 11.1845 0
36.4195 10.7371 0 11.1845 0 12.0792 36.4195 12.5266 35.6446 12.0792 35.6446 11.1845 1
1.54977 12.0792 2.32465 12.5266 2.32465 13.4214 1.54977 13.8688 0.774883 13.4214 0.774883 12.5266 1
3.09953 12.0792 3.87442 12.5266 3.87442 13.4214 3.09953 13.8688 2.32465 13.4214 2.32465 12.5266 0
4.6493 12.0792 5.42418 12.5266 5.42418 13.4214 4.6493 13.8688 3.87442 13.4214 3.87442 12.5266 1
6.19907 12.0792 6.97395 12.5266 6.97395 13.4214 6.19907 13.8688 5.42418 13.4214 5.42418 12.5266 1
7.74883 12.0792 8.52372 12.5266 8.52372 13.4214 7.74883 13.8688 6.97395 13.4214 6.97395 12.5266 1
9.2986 12.0792 10.0735 12.5266 10.0735 13.4214 9.2986 13.8688 8.52372 13.4214 8.52372 12.5266 1
10.8484 12.0792 11.6233 12.5266 11.6233 13.4214 10.8484 13.8688 10.0735 13.4214 10.0735 12.5266 1
12.3981 12.0792 13.173 12.5266 13.173 13.4214 12.3981 13.8688 11.6233 13.4214 11.6233 12.5266 0
13.9479 12.0792 14.7228 12.5266 14.7228 13.4214 13.9479 13.8688 13.173 13.4214 13.173 12.5266 0
15.4977 12.0792 16.2726 12.5266 16.2726 13.4214 15.4977 13.8688 14.7228 13.4214 14.7228 12.5266 0
17.0474 12.0792 17.8223 12.5266 17.8223 13.4214 17.0474 13.8688 16.2726 13.4214 16.2726 12.5266 0
18.5972 12.0792 19.3721 12.5266 19.3721 13.4214 18.5972 13.8688 17.8223 13.4214 17.8223 12.5266 1
20.147 12.0792 20.9219 12.5266 20.9219 13.4214 20.147 13.8688 19.3721 13.4214 19.3721 12.5266 0
21.6967 12.0792 22.4716 12.5266 22.4716 13.4214 21.6967 13.8688 20.9219 13.4214 20.9219 12.5266 1
